sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.0	0.0	31846	0	2269117	0.0	0.0	2	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	192989	Nanoarchaeota	phylum		0.0	0	0	490866		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum		0.0	0	0	1878554		0.0	0	0	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68297	Dictyoglomi	phylum	0.0		1315368	0	0	0.0		18	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	666505	Phycisphaerae	class	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1937959	Saprospiria	class	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	187857	Aquificae	class	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84992	Acidimicrobiia	class	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68337	Deferribacteres	class	1.0	0.9028740199249848	1736057	1736057	1922812	1.0	0.8764044943820225	78	78	89	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	0.9808845471120898	0.7885300472412123	14767738	14485446	18370189	0.9448275862068966	0.9927536231884058	290	274	276	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183963	Halobacteria	class	1.0	0.7709242985823169	7850612	7850612	10183376	1.0	0.9761904761904762	123	123	126	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768503	Cytophagia	class	1.0	0.7029232542718192	10855745	10855745	15443713	1.0	0.9737827715355806	260	260	267	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1553900	Oligoflexia	class	1.0	0.6611765751012715	4048806	4048806	6123638	1.0	0.9849624060150376	131	131	133	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28211	Alphaproteobacteria	class	0.999869928265465	0.6143733796851498	94063480	94051245	153084831	0.9996308600959763	0.9829401088929219	2709	2708	2755	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29547	Epsilonproteobacteria	class	0.9853134410206058	0.6122629263314033	4143108	4082260	6667495	0.9831223628691983	0.9872881355932204	237	233	236	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203692	Spirochaetia	class	0.9968149878460401	0.5963628532179969	3794648	3782562	6342719	0.9230769230769231	0.8571428571428571	13	12	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	0.9893803402941735	0.5592897698862715	20745580	20525269	36698810	0.9809119830328739	0.9536082474226805	943	925	970	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183924	Thermoprotei	class	1.0	0.5574542483628459	4601544	4601544	8254568	1.0	0.967391304347826	89	89	92	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	0.9915299828640627	0.551739348602389	333654933	330828870	599610796	0.9988616371727207	0.9678130953574652	9663	9652	9973	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	117743	Flavobacteriia	class	0.9998377191192747	0.5353444403556652	70162301	70150915	131038841	0.9994324631101021	0.9767054908485857	1762	1761	1803	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	0.9993438902576689	0.5312836798018123	32720136	32698668	61546532	0.9980334316617503	0.9892787524366472	1017	1015	1026	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188708	Thermotogae	class	1.0	0.5046932265288805	3744529	3744529	7419416	1.0	0.9763779527559056	124	124	127	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191410	Chlorobia	class	1.0	0.4538073172280924	2736366	2736366	6029797	1.0	0.5	1	1	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183939	Methanococci	class	1.0	0.4530532446614067	1473596	1473596	3252589	1.0	0.9693877551020408	95	95	98	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	183980	Archaeoglobi	class	1.0	0.44666415513884156	1869750	1869750	4186031	1.0	0.9871794871794872	77	77	78	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	224756	Methanomicrobia	class	1.0	0.43746418528292375	5816463	5816463	13295861	1.0	0.9570552147239264	156	156	163	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962850	Calditrichae	class	1.0	0.4162385024396221	2072131	2072131	4978230	1.0	0.9090909090909091	10	10	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183968	Thermococci	class	1.0	0.400916678094043	5081315	5081315	12674242	1.0	0.9818181818181818	270	270	275	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.9905415207225443	0.39022148203952967	7999066	7923407	20304897	0.9771863117870723	0.9413919413919414	263	257	273	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28221	Deltaproteobacteria	class	1.0	0.23441080142306361	14823193	14823193	63235964	1.0	0.9450171821305842	275	275	291	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203490	Fusobacteriia	class	1.0	0.03965434067946123	124206	124206	3132217	1.0	0.3333333333333333	1	1	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	649775	Synergistia	class	1.0	0.01592458140650216	31843	31843	1999613	1.0	0.5	1	1	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	188787	Deinococci	class	0.0	0.0	31846	0	2269117	0.0	0.0	2	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class		0.0	0	0	5132065		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1051663	Nanohaloarchaea	class		0.0	0	0	1118416		0.0	0	0	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	183967	Thermoplasmata	class		0.0	0	0	1584791		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203486	Dictyoglomia	class	0.0		1167572	0	0	0.0		7	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	84998	Coriobacteriia	class	0.0		11437	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1161	Nostocales	order	1.0	1.0	32567	32567	32567	1.0	1.0	3	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1936988	Saprospirales	order	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204458	Caulobacterales	order	1.0	1.0	773101	773101	773101	1.0	1.0	54	54	54	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32069	Aquificales	order	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666506	Phycisphaerales	order	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2024979	Bacteriovoracales	order	1.0	1.0	2293507	2293507	2293507	1.0	1.0	124	124	124	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84993	Acidimicrobiales	order	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	255473	Parvularculales	order	1.0	1.0	2902377	2902377	2902377	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2037	Actinomycetales	order	1.0	1.0	479122	479122	479122	1.0	1.0	35	35	35	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	213849	Campylobacterales	order	0.9834782103421928	0.9937009705882515	3682894	3622046	3645006	0.9801980198019802	0.99	202	198	200	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	54526	Pelagibacterales	order	1.0	0.993692663341039	1633432	1633432	1643800	1.0	0.967741935483871	30	30	31	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1643947	Petrotogales	order	1.0	0.9934614133167687	2015157	2015157	2028420	1.0	0.9852941176470589	67	67	68	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1150	Oscillatoriales	order	1.0	0.990784674022143	8279936	8279936	8356948	1.0	0.9832775919732442	294	294	299	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68295	Thermoanaerobacterales	order	1.0	0.9904030620623759	1061411	1061411	1071696	1.0	0.9868421052631579	75	75	76	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1955042	Gloeoemargaritales	order	1.0	0.9896323103975624	2885464	2885464	2915693	1.0	0.9814814814814815	53	53	54	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1706369	Cellvibrionales	order	0.9937926921582929	0.9892833487028244	11157494	11088236	11208352	0.9870801033591732	0.9794871794871794	387	382	390	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85010	Pseudonocardiales	order	1.0	0.9851559796896391	5207701	5207701	5286169	1.0	0.9728682170542635	251	251	258	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1644055	Haloferacales	order	1.0	0.9750761171534181	6862105	6862105	7037507	1.0	0.9915254237288136	117	117	118	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191393	Deferribacterales	order	1.0	0.9028740199249848	1736057	1736057	1922812	1.0	0.8764044943820225	78	78	89	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2266	Thermoproteales	order	1.0	0.8244921275207936	1831587	1831587	2221473	1.0	0.9	9	9	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2191	Methanomicrobiales	order	1.0	0.8060886018835152	1900873	1900873	2358144	1.0	0.9534883720930233	41	41	43	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186802	Clostridiales	order	0.981687883009202	0.776023379608848	13674443	13424035	17298493	0.9342723004694836	0.995	213	199	200	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72274	Pseudomonadales	order	0.9984374725648161	0.7652710489431481	27678874	27635625	36112205	0.9933444259567388	0.9723127035830619	601	597	614	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29	Myxococcales	order	1.0	0.7202087685170632	9869728	9869728	13703982	1.0	0.9888888888888889	267	267	270	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204455	Rhodobacterales	order	0.9994550997818438	0.7081225319813079	60656977	60623925	85612196	0.9983127109111362	0.9833795013850416	1778	1775	1805	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768507	Cytophagales	order	1.0	0.7029232542718192	10855745	10855745	15443713	1.0	0.9737827715355806	260	260	267	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135623	Vibrionales	order	0.9985785152704001	0.6807280372874719	122766004	122591494	180088798	0.9974123735591626	0.9627611262488647	4251	4240	4404	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	0.9671774381210866	0.6728033607374293	5234174	5062375	7524301	0.9539473684210527	0.9446254071661238	304	290	307	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85006	Micrococcales	order	0.9979910086985263	0.6649737028094383	5960205	5948231	8945062	0.996551724137931	0.993127147766323	290	289	291	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890424	Synechococcales	order	0.9993507318986783	0.6372381262435979	17950982	17939327	28151685	0.9976359338061466	0.9836829836829837	423	422	429	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	31932	Nitrosopumilales	order	1.0	0.6339589058355064	2928473	2928473	4619342	1.0	0.9907407407407407	107	107	108	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85008	Micromonosporales	order	1.0	0.625139150036849	11116265	11116265	17782065	1.0	0.9705882352941176	132	132	136	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	136	Spirochaetales	order	0.9968149878460401	0.5963628532179969	3794648	3782562	6342719	0.9230769230769231	0.8571428571428571	13	12	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200644	Flavobacteriales	order	0.9998377191192747	0.5353444403556652	70162301	70150915	131038841	0.9994324631101021	0.9767054908485857	1762	1761	1803	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	0.9954314815927592	0.5280666077362262	15476790	15406084	29174509	0.9905660377358491	0.9502262443438914	636	630	663	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	0.9658084012558165	0.5202178109793385	8588835	8295169	15945569	0.9440203562340967	0.8812351543942993	393	371	421	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72273	Thiotrichales	order	0.99214785822719	0.5104555134058026	10339472	10258285	20096335	0.9839080459770115	0.9448123620309051	435	428	453	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204457	Sphingomonadales	order	0.9987990058673527	0.5028319035494889	10354755	10342319	20568144	0.9970845481049563	0.9884393063583815	343	342	346	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135622	Alteromonadales	order	0.9987560044145631	0.4936009040080885	110014056	109877199	222603318	0.9967153284671533	0.9622973925299507	2740	2731	2838	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204441	Rhodospirillales	order	1.0	0.4805027327798406	6522827	6522827	13575005	1.0	0.6	6	6	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	356	Rhizobiales	order	0.9894078535572463	0.4653058699172617	10953304	10837285	23290669	0.9829787234042553	0.9258517034068137	470	462	499	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	114380	Desulfurococcales	order	1.0	0.4591270318136877	2769957	2769957	6033095	1.0	0.975609756097561	80	80	82	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135624	Aeromonadales	order	0.99782137232337	0.45849580926703515	4951282	4940495	10775442	0.9953488372093023	0.9344978165938864	215	214	229	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213481	Bdellovibrionales	order	1.0	0.4582869358776501	1755299	1755299	3830131	1.0	0.7777777777777778	7	7	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191411	Chlorobiales	order	1.0	0.4538073172280924	2736366	2736366	6029797	1.0	0.5	1	1	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2182	Methanococcales	order	1.0	0.4530532446614067	1473596	1473596	3252589	1.0	0.9693877551020408	95	95	98	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	80840	Burkholderiales	order	0.9916202940802454	0.4513832714820579	7950279	7883658	17465552	0.9806949806949807	0.9769230769230769	259	254	260	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135619	Oceanospirillales	order	0.9966371803862114	0.4482563362809425	27377026	27284962	60869105	0.9791044776119403	0.9479768786127167	335	328	346	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2231	Archaeoglobales	order	1.0	0.44666415513884156	1869750	1869750	4186031	1.0	0.9871794871794872	77	77	78	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962852	Calditrichales	order	1.0	0.4162385024396221	2072131	2072131	4978230	1.0	0.9090909090909091	10	10	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2258	Thermococcales	order	1.0	0.400916678094043	5081315	5081315	12674242	1.0	0.9818181818181818	270	270	275	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	94695	Methanosarcinales	order	1.0	0.3579896974844019	3915590	3915590	10937717	1.0	0.9583333333333334	115	115	120	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135614	Xanthomonadales	order	0.9785057771094505	0.31992969629266677	977565	956553	2989885	0.8333333333333334	0.8333333333333334	6	5	6	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2419	Thermotogales	order	0.9923307420265853	0.3183287466731565	1729372	1716109	5390996	0.9824561403508771	0.9491525423728814	57	56	59	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2235	Halobacteriales	order	1.0	0.3142238281377896	988507	988507	3145869	1.0	0.75	6	6	8	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85011	Streptomycetales	order	0.9946436711219611	0.27980123986362604	4330578	4307382	15394435	0.9259259259259259	0.8333333333333334	27	25	30	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213115	Desulfovibrionales	order	1.0	0.23997303168928827	4726439	4726439	19695709	1.0	0.5	5	5	10	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1100069	Bacteroidetes Order II. Incertae sedis	order	1.0	0.0629580938240506	219140	219140	3480728	1.0	0.9	9	9	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85007	Corynebacteriales	order	1.0	0.04339696607966837	368964	368964	8502069	1.0	0.9090909090909091	30	30	33	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203491	Fusobacteriales	order	1.0	0.03965434067946123	124206	124206	3132217	1.0	0.3333333333333333	1	1	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	649776	Synergistales	order	1.0	0.01592458140650216	31843	31843	1999613	1.0	0.5	1	1	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	213118	Desulfobacterales	order	1.0	0.009873202587091678	227026	227026	22994160	1.0	0.3333333333333333	3	3	9	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	135613	Chromatiales	order	0.9344414817088377	0.007937372135312629	208516	194846	24547923	0.75	0.3	4	3	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32003	Nitrosomonadales	order	0.5475153486907698	0.007349582386078479	38114	20868	2839345	0.6666666666666666	0.15384615384615385	3	2	13	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	135618	Methylococcales	order	0.0	0.0	42345	0	5051673	0.0	0.0	1	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	205948	Cenarchaeales	order		0.0	0	0	940174		0.0	0	0	61	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1970189	Marinilabiliales	order		0.0	0	0	5132065		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890940	Nanoarchaeales	order		0.0	0	0	490866		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1191478	Magnetococcales	order		0.0	0	0	4719539		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	69541	Desulfuromonadales	order		0.0	0	0	6842113		0.0	0	0	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2301	Thermoplasmatales	order		0.0	0	0	1584791		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1118	Chroococcales	order		0.0	0	0	1443759		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68933	Thermales	order		0.0	0	0	2269117		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203487	Dictyoglomales	order	0.0		196952	0	0	0.0		15	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	570264	Methanocellales	order	0.0		61986	0	0	0.0		4	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1033996	Nitrososphaerales	order	0.0		392117	0	0	0.0		24	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85009	Propionibacteriales	order	0.0		20694	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	85004	Bifidobacteriales	order	0.0		10869	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	118969	Legionellales	order	0.0		26826	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1240482	Orbales	order	0.0		34596	0	0	0.0		3	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	135625	Pasteurellales	order	0.0		11900	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1235850	Methanomassiliicoccales	order	0.0		14698	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2039638	Candidatus Nanopelagicales	order	0.0		10599	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	871006	Acidilobales	order	0.0		490866	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	81850	Leuconostocaceae	family	1.0	1.0	785668	785668	785668	1.0	1.0	55	55	55	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	255474	Parvularculaceae	family	1.0	1.0	2902377	2902377	2902377	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1268	Micrococcaceae	family	0.984495381244772	1.0	772286	760312	760312	0.9824561403508771	1.0	57	56	56	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	224027	Hydrogenothermaceae	family	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2049	Actinomycetaceae	family	1.0	1.0	479122	479122	479122	1.0	1.0	35	35	35	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	72293	Helicobacteraceae	family	0.9883602507632432	1.0	1716360	1696382	1696382	0.987012987012987	1.0	77	76	76	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85021	Intrasporangiaceae	family	1.0	1.0	11798	11798	11798	1.0	1.0	1	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	506	Alcaligenaceae	family	0.9904644484319223	1.0	3954045	3916341	3916341	0.9032258064516129	1.0	31	28	28	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85023	Microbacteriaceae	family	0.9968400329252952	1.0	3854787	3842606	3842606	0.9933774834437086	1.0	151	150	150	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72294	Campylobacteraceae	family	1.0	1.0	821039	821039	821039	1.0	1.0	51	51	51	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	89374	Saprospiraceae	family	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2304686	Hungateiclostridiaceae	family	0.9912865481581349	1.0	6491572	6435008	6435008	0.9714285714285714	1.0	105	102	102	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186828	Carnobacteriaceae	family	0.9546365243012939	1.0	2074334	1980235	1980235	0.9259259259259259	1.0	108	100	100	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2448023	Ilumatobacteraceae	family	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666507	Phycisphaeraceae	family	1.0	1.0	123116	123116	123116	1.0	1.0	10	10	10	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	76892	Caulobacteraceae	family	1.0	1.0	773101	773101	773101	1.0	1.0	54	54	54	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890436	Pseudanabaenaceae	family	1.0	1.0	726952	726952	726952	1.0	1.0	56	56	56	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1655514	Pelagibacteraceae	family	1.0	0.993692663341039	1633432	1633432	1643800	1.0	0.967741935483871	30	30	31	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1706371	Cellvibrionaceae	family	0.9936758609058401	0.9936716301264846	8455222	8401750	8455258	0.9854014598540146	0.9854014598540146	274	270	274	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1955043	Gloeomargaritaceae	family	1.0	0.9896323103975624	2885464	2885464	2915693	1.0	0.9814814814814815	53	53	54	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1892254	Oscillatoriaceae	family	1.0	0.9891489666076152	8255827	8255827	8346394	1.0	0.9832214765100671	293	293	298	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	216572	Oscillospiraceae	family	1.0	0.9864569751443162	4410022	4410022	4470567	1.0	0.5	1	1	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2070	Pseudonocardiaceae	family	1.0	0.9851559796896391	5207701	5207701	5286169	1.0	0.9728682170542635	251	251	258	False
