Sample	Tool	accuracy_bp	accuracy_bp (unfiltered)	accuracy_seq	accuracy_seq (unfiltered)	adjusted_rand_index_bp	adjusted_rand_index_bp (unfiltered)	adjusted_rand_index_seq	adjusted_rand_index_seq (unfiltered)	binning type	f1_score_bp	f1_score_bp (unfiltered)	f1_score_bp_cami1	f1_score_bp_cami1 (unfiltered)	f1_score_per_bp	f1_score_per_bp (unfiltered)	f1_score_per_seq	f1_score_per_seq (unfiltered)	f1_score_seq	f1_score_seq (unfiltered)	f1_score_seq_cami1	f1_score_seq_cami1 (unfiltered)	misclassification_bp	misclassification_bp (unfiltered)	misclassification_seq	misclassification_seq (unfiltered)	percentage_of_assigned_bps	percentage_of_assigned_bps (unfiltered)	percentage_of_assigned_seqs	percentage_of_assigned_seqs (unfiltered)	precision_avg_bp	precision_avg_bp (unfiltered)	precision_avg_bp_sem	precision_avg_bp_sem (unfiltered)	precision_avg_bp_var	precision_avg_bp_var (unfiltered)	precision_avg_seq	precision_avg_seq (unfiltered)	precision_avg_seq_sem	precision_avg_seq_sem (unfiltered)	precision_weighted_bp	precision_weighted_bp (unfiltered)	precision_weighted_seq	precision_weighted_seq (unfiltered)	rand_index_bp	rand_index_bp (unfiltered)	rand_index_seq	rand_index_seq (unfiltered)	rank	recall_avg_bp	recall_avg_bp (unfiltered)	recall_avg_bp_cami1	recall_avg_bp_cami1 (unfiltered)	recall_avg_bp_sem	recall_avg_bp_sem (unfiltered)	recall_avg_bp_sem_cami1	recall_avg_bp_sem_cami1 (unfiltered)	recall_avg_bp_var	recall_avg_bp_var (unfiltered)	recall_avg_bp_var_cami1	recall_avg_bp_var_cami1 (unfiltered)	recall_avg_seq	recall_avg_seq (unfiltered)	recall_avg_seq_cami1	recall_avg_seq_cami1 (unfiltered)	recall_avg_seq_sem	recall_avg_seq_sem (unfiltered)	recall_avg_seq_sem_cami1	recall_avg_seq_sem_cami1 (unfiltered)	recall_weighted_bp	recall_weighted_bp (unfiltered)	recall_weighted_seq	recall_weighted_seq (unfiltered)	unifrac_bp	unifrac_bp (unfiltered)	unifrac_seq	unifrac_seq (unfiltered)
marmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.9298177555129556	0.9372064405962172	0.9085094407204626	0.9283630967609886	0.9782343498826681	0.9775022577097319	0.9585912134678074	0.9561182266137664	taxonomic	0.7485309478276843	0.8203001857896128	0.0	0.0	0.9547294069761854	0.9583605600598233	0.9398904211111405	0.9496715433536602	0.7373318920211018	0.8085333103586945	0.0	0.0	0.018987328802425485	0.01950830909860235	0.026483167013926945	0.028018857816350606	0.9478142156694853	0.9558535266470367	0.9332241723379215	0.9551245970424193	0.9660594377763467	0.855157680686632	0.020063560803834906	0.040476170045872464	0.0	0.0	0.9322958151267691	0.8329846484222365	0.024070408402425053	0.04046543482266577	0.9810126711975745	0.9804916909013977	0.973516832986073	0.9719811421836494	0.9966277271614948	0.9965647749238987	0.991994814435414	0.9918328107600414	order	0.6109604277618292	0.7881730824270952	0.0	0.0	0.05377345679098916	0.04606312813244309	0.0	0.0	0.0	0.0	0.0	0.0	0.609807495093056	0.7854765205588613	0.0	0.0	0.05354825185966586	0.04575988710433446	0.0	0.0	0.9298177555129556	0.9372064405962172	0.9085094407204626	0.9283630967609886	0.9469792399148859	0.9448586163930223	1.0450014372490564	1.034864518538718
marmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.9244731789445587	0.9309821223437617	0.8949637262117548	0.9188308274629376	0.9803484016746017	0.9769851281221368	0.968787177232438	0.9609669044083177	taxonomic	0.7062887797521632	0.7609011752979699	0.0	0.0	0.9504770044942412	0.9525315209241171	0.9323621227887617	0.9411447956491303	0.6890169043756361	0.7433083915681173	0.0	0.0	0.02201394567510717	0.024897836005328577	0.026977594878829447	0.03543046357615898	0.9452825782702247	0.9547534163290495	0.9197771001997687	0.9525812217432447	0.9471383426955853	0.7008066436218205	0.019702447978076354	0.037888831027083424	0.0	0.0	0.9135876025906837	0.6802646741797271	0.023472016801685865	0.03782006254453583	0.9779860543248928	0.9751021639946714	0.9730224051211706	0.964569536423841	0.9979057016241731	0.9975851628271727	0.9948168547209191	0.993868205378058	family	0.5630976385732881	0.8322686411673219	0.0	0.0	0.03972400072601235	0.03287671876451541	0.0	0.0	0.0	0.0	0.0	0.0	0.5530665649649691	0.8192308366095964	0.0	0.0	0.039381578744914505	0.03308785720714978	0.0	0.0	0.9244731789445587	0.9309821223437617	0.8949637262117548	0.9188308274629376	0.9469792399148859	0.9448586163930223	1.0450014372490564	1.034864518538718
marmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.9133402518409942	0.9171977027188805	0.8715572715572716	0.8907593307593308	0.9653830745470413	0.9620233625921503	0.9212594268174816	0.9066030468398147	taxonomic	0.5601082156827802	0.6221321823434202	0.0	0.0	0.9417202528324913	0.941238973219895	0.9157043567623117	0.9172011661807581	0.5446048015504817	0.6047683611161999	0.0	0.0	0.028079496157992767	0.03342550889654006	0.03543755697356432	0.05473914231084398	0.9397273215561922	0.948915692645468	0.9035778635778636	0.9423423423423424	0.9439552235964632	0.498189122426042	0.01615631247245114	0.025797052588517666	0.0	0.0	0.9062083662123938	0.48173551197310877	0.018843718008523667	0.02539175373968729	0.9719205038420072	0.9665744911034599	0.9645624430264357	0.945260857689156	0.9985050358195927	0.9983853589027737	0.9941816068052646	0.9935324892602617	genus	0.39818962751081566	0.8281703323130932	0.0	0.0	0.024527633234513648	0.02358240123826337	0.0	0.0	0.0	0.0	0.0	0.0	0.3892733736179175	0.8122002601511498	0.0	0.0	0.02414700705122001	0.023640202475882742	0.0	0.0	0.9133402518409942	0.9171977027188805	0.8715572715572716	0.8907593307593308	0.9469792399148859	0.9448586163930223	1.0450014372490564	1.034864518538718
marmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.6274757745592439	0.6275920855705515	0.5024019927643675	0.5030543858608624	0.7889279213842082	0.782657922535536	0.6586817700620967	0.6374269222812157	taxonomic	0.23759825798972806	0.268024915675808	0.0	0.0	0.6483167481764868	0.64528721362149	0.529189442448852	0.5180163674117505	0.22727515667262418	0.2569340283742445	0.0	0.0	0.3294102925020539	0.33599086994019367	0.44100567506928867	0.46610436205702777	0.9357074341335095	0.9451558075926233	0.8987604531166598	0.9422335567285451	0.31068548145675945	0.17510826822927816	0.016851909666831	0.010213705687687494	0.0	0.0	0.297385744956791	0.1679111056588277	0.016494906114032867	0.009970516820788367	0.6705897074979461	0.6640091300598063	0.5589943249307113	0.5338956379429722	0.9969873138907335	0.9969348972500084	0.9897435232817423	0.9897463073292533	species	0.19234908639863998	0.5710238875851462	0.0	0.0	0.011921038874453643	0.023394268671708806	0.0	0.0	0.0	0.0	0.0	0.0	0.18391582626470396	0.5468762896547286	0.0	0.0	0.011482936680650627	0.022759900350921066	0.0	0.0	0.6274757745592439	0.6275920855705515	0.5024019927643675	0.5030543858608624	0.9469792399148859	0.9448586163930223	1.0450014372490564	1.034864518538718
marmgCAMI2_short_read_pooled_gold_standard_assembly	PhyloPythiaS+ 1.4	0.9984341806600132	0.9984341806600132	0.9957945774787255	0.9957945774787255	0.9841821303420831	0.9841821303420831	0.9620171161790008	0.9620171161790008	taxonomic	0.7940937632014294	0.7940937632014294	0.0	0.0	0.9985297635096833	0.9985297635096833	0.9961395694135114	0.9961395694135114	0.7846527187159447	0.7846527187159447	0.0	0.0	0.0013746353380763576	0.0013746353380763576	0.00351519952470547	0.00351519952470547	0.9998085528280416	0.9998085528280416	0.9993073421729666	0.9993073421729666	0.9991963245936724	0.9991963245936724	0.0006331747721819435	0.0006331747721819435	0.0	0.0	0.9976955838915342	0.9976955838915342	0.0013511272619452506	0.0013511272619452506	0.9986253646619236	0.9986253646619236	0.9964848004752945	0.9964848004752945	0.9972884896634427	0.9972884896634427	0.9930669929611977	0.9930669929611977	superkingdom	0.6588526974547961	0.6588526974547961	0.0	0.0	0.3294954006845034	0.3294954006845034	0.0	0.0	0.0	0.0	0.0	0.0	0.6465843658922102	0.6465843658922102	0.0	0.0	0.32375478472576097	0.32375478472576097	0.0	0.0	0.9984341806600132	0.9984341806600132	0.9957945774787255	0.9957945774787255	0.687966529666155	0.6749952330628456	0.7982555817865857	0.7424045586692466
marmgCAMI2_short_read_pooled_gold_standard_assembly	PhyloPythiaS+ 1.4	0.9808659438240208	0.9888291819884816	0.9841560627816013	0.9897014408080408	0.9931210848069487	0.9929456647812319	0.9950588730629839	0.9940369747781296	taxonomic	0.6738890847875195	0.8804695470583114	0.0	0.0	0.9859729843057244	0.9899290752779752	0.9898657901944673	0.9923300320202546	0.6690869470301434	0.8586865163482975	0.0	0.0	0.008866515567176991	0.008968581843838863	0.0043578441194149775	0.005027376804380257	0.9896406076779074	0.9977778341560786	0.9884636332128534	0.9947021834925979	0.9773574798843451	0.926375510963384	0.0147907298115621	0.05536379707093699	0.0	0.0	0.9900356097526545	0.8907360472297968	0.004072973209109984	0.07054215480040102	0.991133484432823	0.9910314181561611	0.995642155880585	0.9949726231956197	0.9965672083480561	0.99648528554951	0.9975314680786985	0.9970233159305203	phylum	0.5142233230096015	0.8388984544359379	0.0	0.0	0.10981669454770882	0.08114299357118337	0.0	0.0	0.0	0.0	0.0	0.0	0.5052844015663648	0.8288632283862561	0.0	0.0	0.10875364922815639	0.08147463167979987	0.0	0.0	0.9808659438240208	0.9888291819884816	0.9841560627816013	0.9897014408080408	0.687966529666155	0.6749952330628456	0.7982555817865857	0.7424045586692466
marmgCAMI2_short_read_pooled_gold_standard_assembly	PhyloPythiaS+ 1.4	0.9737355108553892	0.9831392594012248	0.9793933054393306	0.9899581589958159	0.9894853782557126	0.9894327584037995	0.9968102135956525	0.9962122843877814	taxonomic	0.7740691656412185	0.8905742861969383	0.0	0.0	0.9817080075120648	0.9864612367198153	0.9885706744093968	0.9936740425755307	0.7792427498519848	0.8961378794056105	0.0	0.0	0.010187867881118251	0.010194260265207422	0.0020783373301358488	0.0025820730357801747	0.9837579064331355	0.9932648598952821	0.9814330543933054	0.9925209205020921	0.9713382844429492	0.9123147419248294	0.013329647218212042	0.04635569201880711	0.0	0.0	0.9950239507224126	0.9296842305297692	0.0018685831535520435	0.04616099563860512	0.9898121321188817	0.9898057397347926	0.9979216626698642	0.9974179269642198	0.9957010653163895	0.9957290188038069	0.9986184292103019	0.9983788343322497	class	0.6434008661133725	0.8698458636260686	0.0	0.0	0.08272842527625687	0.059069048709093706	0.0	0.0	0.0	0.0	0.0	0.0	0.6403715730062008	0.8649281602264489	0.0	0.0	0.0823440801665471	0.058768843261332214	0.0	0.0	0.9737355108553892	0.9831392594012248	0.9793933054393306	0.9899581589958159	0.687966529666155	0.6749952330628456	0.7982555817865857	0.7424045586692466
marmgCAMI2_short_read_pooled_gold_standard_assembly	PhyloPythiaS+ 1.4	0.9578894898631646	0.9667782210855073	0.9354244486516912	0.9500588445990892	0.979290810671782	0.979194696713026	0.9777956576788039	0.9772135520048276	taxonomic	0.8326127249197895	0.9041356990301631	0.0	0.0	0.9717369873746257	0.9762477836107633	0.9598340858973013	0.9671823722456634	0.8088780312372719	0.8780075876798759	0.0	0.0	0.014009276431982909	0.014095310704346886	0.014448218232788856	0.015065513765847971	0.9714994948399086	0.9806000839454267	0.9491377987003019	0.9645909021132887	0.9844035323222302	0.9311030468438837	0.006339998520337519	0.02758560947011407	0.0	0.0	0.9484264174693365	0.8961464000073196	0.018010625839702952	0.03012754640482372	0.9859907235680171	0.9859046892956531	0.9855517817672111	0.984934486234152	0.996953820184806	0.9969906470590281	0.9960136301436061	0.9960213918250719	order	0.7213791503890917	0.8786864815170162	0.0	0.0	0.050037006707577	0.03446887777322019	0.0	0.0	0.0	0.0	0.0	0.0	0.7051278124512211	0.8605884993689894	0.0	0.0	0.04908390405883966	0.034017421580410274	0.0	0.0	0.9578894898631646	0.9667782210855073	0.9354244486516912	0.9500588445990892	0.687966529666155	0.6749952330628456	0.7982555817865857	0.7424045586692466
marmgCAMI2_short_read_pooled_gold_standard_assembly	PhyloPythiaS+ 1.4	0.9420681165772922	0.9506226419732106	0.8897592261591841	0.9211439385974135	0.9939416330947248	0.9937111583555491	0.9867916892457418	0.985709157594979	taxonomic	0.8329784798250898	0.8917843129263255	0.0	0.0	0.9656476855127621	0.9697545406979037	0.9364280181476153	0.9526450279997826	0.8035490590646821	0.8647627689349088	0.0	0.0	0.009562069441303445	0.010327660016469453	0.01173654093191634	0.013623057869849187	0.9511632051953832	0.9605428014579351	0.9003259383871307	0.9338660498370308	0.9829236987414609	0.9326667710209852	0.01124698596418423	0.02271750971575714	0.0	0.0	0.9520241788838962	0.9085905352939405	0.014777225158133563	0.023253935524445424	0.9904379305586966	0.9896723399835305	0.9882634590680837	0.9863769421301508	0.9993732281923543	0.9993610930749397	0.9978603719448211	0.9978289288030346	family	0.7227264122088044	0.8543354262009943	0.0	0.0	0.03949036884691398	0.0288979886840216	0.0	0.0	0.0	0.0	0.0	0.0	0.6951373199878434	0.824968677906744	0.0	0.0	0.03873056173355844	0.02896633922732322	0.0	0.0	0.9420681165772922	0.9506226419732106	0.8897592261591841	0.9211439385974135	0.687966529666155	0.6749952330628456	0.7982555817865857	0.7424045586692466
marmgCAMI2_short_read_pooled_gold_standard_assembly	PhyloPythiaS+ 1.4	0.8410466879994002	0.8488572076492275	0.8092149292149292	0.8422651222651223	0.9797051964826564	0.9794169021744447	0.9629885475164894	0.9621510269314448	taxonomic	0.7482630497454588	0.8236135454803151	0.0	0.0	0.9017165532492478	0.9058854897014634	0.8866014270001974	0.9051728907330566	0.7312984161070285	0.8104131545245113	0.0	0.0	0.028180106691989226	0.028871764619887053	0.01964575277535241	0.021763826606875925	0.8654347310554972	0.8740938392312042	0.8254311454311455	0.861003861003861	0.9658931715545028	0.9382391976959507	0.0119529050066954	0.015287922262331766	0.0	0.0	0.9552565755106496	0.9310121987345452	0.011875325311896846	0.014957402887036647	0.9718198933080108	0.971128235380113	0.9803542472246476	0.9782361733931241	0.9990134330798657	0.999018188335947	0.9970559271458959	0.9972152906110603	genus	0.6106700006061297	0.733946538520931	0.0	0.0	0.03088938503868574	0.026344297828634188	0.0	0.0	0.0	0.0	0.0	0.0	0.5924091685451581	0.7174747683037345	0.0	0.0	0.030053173739436785	0.025598155788051316	0.0	0.0	0.8410466879994002	0.8488572076492275	0.8092149292149292	0.8422651222651223	0.687966529666155	0.6749952330628456	0.7982555817865857	0.7424045586692466
marmgCAMI2_short_read_pooled_gold_standard_assembly	PhyloPythiaS+ 1.4	0.5234314668364755	0.5272304491089882	0.46853686020995194	0.48502461301227684	0.782436574097142	0.7805857447603904	0.746118024814772	0.7396978281523281	taxonomic	0.4890823748903786	0.5472922569751677	0.0	0.0	0.6147118812420128	0.6166305012550573	0.5682839981296983	0.5786866685536372	0.4678591033910467	0.5298930909940505	0.0	0.0	0.255446585469704	0.25746047244285253	0.2780113324803509	0.28282031044461986	0.7030139901603755	0.7100368795766382	0.6489532056224423	0.6762944072119091	0.7503435553482618	0.6560687335607028	0.02867334575915248	0.026922463110515625	0.0	0.0	0.7304881111851741	0.6428385226505802	0.029563824343629874	0.02721413033813828	0.744553414530296	0.7425395275571475	0.7219886675196491	0.7171796895553801	0.9948462196755714	0.994890357915993	0.9912627692798904	0.9916451237155853	species	0.3627699585065435	0.46945621566045326	0.0	0.0	0.023275588699121982	0.02485265982030191	0.0	0.0	0.0	0.0	0.0	0.0	0.3441341471267477	0.45070511200473146	0.0	0.0	0.02247645244971044	0.024105315679710467	0.0	0.0	0.5234314668364755	0.5272304491089882	0.46853686020995194	0.48502461301227684	0.687966529666155	0.6749952330628456	0.7982555817865857	0.7424045586692466
marmgCAMI2_short_read_pooled_gold_standard_assembly	Kraken 2.0.8-beta	0.9969651897894777	0.9969651897894777	0.9901543637443103	0.9901543637443103	0.9846370422669459	0.9835577969968213	0.9681097024576943	0.9641642610011896	taxonomic	0.6612904480990605	0.6625103655638386	0.0	0.0	0.9978124815392928	0.9977477566554144	0.9935708079930496	0.9933242337759027	0.6539382188343423	0.6568187635366007	0.0	0.0	0.0013387853086027635	0.0014684469633258201	0.0029890898221491824	0.003485535029627007	0.9983017014409199	0.9984313332488763	0.9931228972887394	0.9936176528794776	0.9992959103995972	0.6661972735997315	0.0007040896004028018	0.33309888484550254	0.0	0.0	0.9984220492320639	0.6656146994880426	0.0015779507679360425	0.3328085966735956	0.9986612146913972	0.9985315530366742	0.9970109101778508	0.996514464970373	0.9973601782302202	0.9971710075904074	0.9941150432646627	0.9933579895996102	superkingdom	0.49414803114831357	0.6588640415310848	0.0	0.0	0.28532588500107037	0.32948291784317707	0.0	0.0	0.0	0.0	0.0	0.0	0.4861892009138751	0.6482522678851668	0.0	0.0	0.28082998661286196	0.32434871266844534	0.0	0.0	0.9969651897894777	0.9969651897894777	0.9901543637443103	0.9901543637443103	0.1165658094364066	0.10477519900783634	0.24292077535763787	0.1858242984756536
